"filecode","wave","canonical_name","variable_type","value_raw","value_numeric","value_label","is_missing","conflicts","solution"
"035","I","trauy","unknown","see LASA035_headtrauma_varinfo",,,,"Unresolved within-PDF value reference: see LASA035_headtrauma_varinfo",
"035","J","trauy","unknown","see LASA035_headtrauma_varinfo",,,,"Unresolved within-PDF value reference: see LASA035_headtrauma_varinfo",
"035","Z","trauy","unknown",,,,,"Unresolved PDF value reference: I/J (see LASA035_headtrauma_varinfo)",
"038","Z","relig1a","categorical","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for D (Dutch Reformed (without Ger. Bond)), MB (Islam)",
"038","Z","relig1a","categorical","2","2","coding category 2","FALSE","Cross-wave coding conflict: 2 differs for D (Ger. Bond (Dutch Reformed)), MB (Roman-Catholic)",
"038","Z","relig1a","categorical","3","3","coding category 3","FALSE","Cross-wave coding conflict: 3 differs for D (Reformed Calvinist), MB (Protestant)",
"038","Z","relig1a","categorical","4","4","coding category 4","FALSE","Cross-wave coding conflict: 4 differs for D (small Reformed denomination), MB (Jewish)",
"038","Z","relig1a","categorical","7","7","coding category 7","FALSE","Cross-wave coding conflict: 7 differs for D (Humanistic Society), MB (Orthodox)",
"038","Z","relig1a","categorical","8","8","coding category 8","FALSE","Cross-wave coding conflict: 8 differs for D (Jewish), MB (Alevism)",
"038","Z","relig1a","categorical","9","9","coding category 9","FALSE","Cross-wave coding conflict: 9 differs for D (Muslim), MB (Bahai)",
"038","Z","relig1b","ordinal","2","2","ordinal category 2","FALSE","Cross-wave coding conflict: 2 differs for D/E/2B/F/G/H/I/J/K (once a year or less), MB (less than once a month)",
"038","Z","relig1b","ordinal","3","3","ordinal category 3","FALSE","Cross-wave coding conflict: 3 differs for D/E/2B/F/G/H/I/J/K (a few times a year), MB (once a month)",
"038","Z","relig1b","ordinal","4","4","ordinal category 4","FALSE","Cross-wave coding conflict: 4 differs for D/E/2B/F/G/H/I/J/K (approx. once a month), MB (a few times a month)",
"038","Z","relig1b","ordinal","5","5","ordinal category 5","FALSE","Cross-wave coding conflict: 5 differs for D/E/2B/F/G/H/I/J/K (2 or 3 times a month), MB (once a week)",
"038","Z","relig1b","ordinal","6","6","ordinal category 6","FALSE","Cross-wave coding conflict: 6 differs for D/E/2B/F/G/H/I/J/K (once a week or more), MB (a few times a week)",
"044","Z","lst2c01","binary","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), H/3B/MB/I/J (not available, interview terminated)",
"044","Z","lst2c02","binary","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), H/3B/MB/I/J (not available, interview terminated)",
"044","Z","lst2c03","binary","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), H/3B/I/J (not available, interview terminated)",
"045","Z","hosp","numeric","1","1","numeric coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C/D/E/2B/F/G/H/3B/MB/I/J (no)",
"045","Z","medspec","numeric","1","1","numeric coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C/D/E/2B/F/G/H/3B/MB/I/J (no)",
"045","Z","psych","numeric","1","1","numeric coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C/D/E/2B/F/G/H/I (no)",
"045","Z","psyhosp","numeric","1","1","numeric coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C/D/E/2B/F/G/H/I/J (no)",
"045","J","seh_reden","string","see ‡",,,,"Unresolved within-PDF value reference: see ‡",
"045","Z","seh_reden","string",,,,,"Unresolved PDF value reference: J (see ‡)",
"045","3B","ziekan","string","see ‡",,,,"Unresolved within-PDF value reference: see ‡",
"045","H","ziekan","string","see ‡",,,,"Unresolved within-PDF value reference: see ‡",
"045","I","ziekan","string","see ‡",,,,"Unresolved within-PDF value reference: see ‡",
"045","J","ziekan","string","see ‡",,,,"Unresolved within-PDF value reference: see ‡",
"045","MB","ziekan","string","see ‡",,,,"Unresolved within-PDF value reference: see ‡",
"045","Z","ziekan","string",,,,,"Unresolved PDF value reference: H/3B/MB/I/J (see ‡)",
"046","Z","lphya01","categorical","-3","-3","coding category -3","TRUE","Cross-wave coding conflict: -3 differs for B/C/D/E/2B/F/G (not available, wrong skip), H/3B/I/J (not done, wrong skip)",
"046","MB","lphya22","categorical","see * Table Sports and Activities",,,,"Unresolved PDF cross-reference: Table *Activities and sports is documented for waves H, 3B, I, J, while LASMB046 refers to it.",
"046","Z","lphya22","categorical","11","11","coding category 11","FALSE","Cross-wave coding conflict: 11 differs for B/C/D/E/2B/F/G (sailing), H/3B/I/J (walking / hiking: long distance hiking)",
"046","Z","lphya22","categorical","12","12","coding category 12","FALSE","Cross-wave coding conflict: 12 differs for B/C/D/E/2B/F/G (billiards), H/3B/I/J (walking / hiking: nordic walking)",
"046","Z","lphya22","categorical","13","13","coding category 13","FALSE","Cross-wave coding conflict: 13 differs for B/C/D/E/2B/F/G (fishing), H/3B/I/J (walking / hiking: speed walking)",
"046","Z","lphya22","categorical","17","17","coding category 17","FALSE","Cross-wave coding conflict: 17 differs for B/C/D/E (other sports), 2B/F/G (golf)",
"046","Z","lphya22","categorical",,,,,"Unresolved PDF cross-reference: Table *Activities and sports is documented for waves H, 3B, I, J, while LASMB046 refers to it.",
"046","Z","lphya26","categorical","11","11","coding category 11","FALSE","Cross-wave coding conflict: 11 differs for B/C/D/E/2B/F/G (sailing), H/3B/I/J (walking / hiking: long distance hiking)",
"046","Z","lphya26","categorical","12","12","coding category 12","FALSE","Cross-wave coding conflict: 12 differs for B/C/D/E/2B/F/G (billiards), H/3B/I/J (walking / hiking: nordic walking)",
"046","Z","lphya26","categorical","13","13","coding category 13","FALSE","Cross-wave coding conflict: 13 differs for B/C/D/E/2B/F/G (fishing), H/3B/I/J (walking / hiking: speed walking)",
"046","Z","lphya26","categorical","17","17","coding category 17","FALSE","Cross-wave coding conflict: 17 differs for B/C/D/E (other sports), 2B/F/G (golf)",
"046","Z","lphya46","ordinal","0","0","ordinal category 0","FALSE","Cross-wave coding conflict: 0 differs for D/E/2B (-to be coded-), F/G/H/3B/I/J (not mentioned)",
"046","Z","lphya46","ordinal","1","1","ordinal category 1","FALSE","Cross-wave coding conflict: 1 differs for B/C/D/E/2B (visit from friend/family), F/G/H/3B/I/J (mentioned)",
"048","Z","chage","numeric","-5","-5","coding category -5","TRUE","Cross-wave coding conflict: -5 differs for E (see echstat), 2B/3B/I (rcf/sys addition), F (see fchstat)",
"048","Z","chage","numeric","-4","-4","coding category -4","TRUE","Cross-wave coding conflict: -4 differs for E/2B/F (deceased), I (not asked: never contact or died)",
"048","Z","chages","categorical","2","2","coding category 2","FALSE","Cross-wave coding conflict: 2 differs for E (asked lasae), F (asked kk)",
"048","Z","chbrok","categorical","-5","-5","coding category -5","TRUE","Cross-wave coding conflict: -5 differs for 2B (rcf/sys addition), I (not asked/unknown)",
"048","Z","chbrok","categorical","-2","-2","coding category -2","TRUE","Cross-wave coding conflict: -2 differs for E/F/I (not broken), 2B (not asked (freq<>1))",
"048","Z","chbrok","categorical","-1","-1","coding category -1","TRUE","Cross-wave coding conflict: -1 differs for E/I (no answer), F (unknown)",
"048","Z","chbrok","categorical","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for E/F (broken, year?), 2B (not broken)",
"048","Z","chdead","categorical","-2","-2","coding category -2","TRUE","Cross-wave coding conflict: -2 differs for E (died<=lasad), F (contact broken), I (died < observation h or 3b)",
"048","Z","chdead","categorical","-1","-1","coding category -1","TRUE","Cross-wave coding conflict: -1 differs for E/F (no answer year), I (died, no answer year)",
"048","Z","chempl","categorical","-5","-5","coding category -5","TRUE","Cross-wave coding conflict: -5 differs for E (see echstat), 2B (rcf addition), F (see fchstat), 3B/I (rcf/sys addition)",
"048","Z","chempl","categorical","-4","-4","coding category -4","TRUE","Cross-wave coding conflict: -4 differs for E/F (deceased), I (not asked: never contact or died)",
"048","Z","chempl","categorical","-2","-2","coding category -2","TRUE","Cross-wave coding conflict: -2 differs for E/F (not asked(error)), 2B/3B/I (not asked: age<16)",
"048","Z","chfreq","ordinal","-5","-5","coding category -5","TRUE","Cross-wave coding conflict: -5 differs for E (see echstat), 2B/3B/I (rcf/sys addition), F (see fchstat)",
"048","Z","chfreq","ordinal","-4","-4","coding category -4","TRUE","Cross-wave coding conflict: -4 differs for E/F (deceased), I (not asked: never contact or died)",
"048","Z","chinhh","binary","-5","-5","coding category -5","TRUE","Cross-wave coding conflict: -5 differs for E (see echstat), 2B (rcf/sys addition), F (see fchstat)",
"048","Z","chinhh","binary","-4","-4","coding category -4","TRUE","Cross-wave coding conflict: -4 differs for E/F (deceased), I (not asked: never contact or died)",
"048","Z","chpart","categorical","-5","-5","coding category -5","TRUE","Cross-wave coding conflict: -5 differs for E (see echstat), 2B/3B/I (rcf/sys addition), F (see fchstat)",
"048","Z","chpart","categorical","-4","-4","coding category -4","TRUE","Cross-wave coding conflict: -4 differs for E/F (deceased), I (not asked: never contact or died)",
"048","Z","chpart","categorical","-2","-2","coding category -2","TRUE","Cross-wave coding conflict: -2 differs for E/F (not asked(error)), 2B/3B/I (not asked: age<18)",
"048","Z","chsex","binary","-1","-1","coding category -1","TRUE","Cross-wave coding conflict: -1 differs for E/2B/F/3B (unknown), MB/I (no answer)",
"048","Z","chstat","categorical","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for E (identified, match), 2B (identified in interview)",
"048","Z","chstat","categorical","2","2","coding category 2","FALSE","Cross-wave coding conflict: 2 differs for E (not id:forgotten), 2B (added:iter error)",
"048","Z","chstat","categorical","3","3","coding category 3","FALSE","Cross-wave coding conflict: 3 differs for E (not id:died), 2B (added:r error)",
"048","Z","chstat","categorical","4","4","coding category 4","FALSE","Cross-wave coding conflict: 4 differs for E (not id:died<wave d), 2B (added:refusal)",
"048","Z","chstat","categorical","5","5","coding category 5","FALSE","Cross-wave coding conflict: 5 differs for E (not id:contact broken), 2B (added:no contact)",
"048","Z","chstat","categorical","6","6","coding category 6","FALSE","Cross-wave coding conflict: 6 differs for E (not id & <>lasaz047), 2B (added:no contact w/mother)",
"048","Z","chstat","categorical","7","7","coding category 7","FALSE","Cross-wave coding conflict: 7 differs for E (!not id:reason unclear), 2B (added:step)",
"048","Z","chstat","categorical","8","8","coding category 8","FALSE","Cross-wave coding conflict: 8 differs for E (!not id:q not understood), 2B (added:in household)",
"048","Z","chstat","categorical","9","9","coding category 9","FALSE","Cross-wave coding conflict: 9 differs for E (!not id:refusal), 2B (added:foster)",
"048","Z","chstat","categorical","10","10","coding category 10","FALSE","Cross-wave coding conflict: 10 differs for E (identified<wave e), 2B (added:young child)",
"048","Z","chstat","categorical","11","11","coding category 11","FALSE","Cross-wave coding conflict: 11 differs for E (identified@wave e), F (ident @ a), 3B/I (child+name from network)",
"048","Z","chstat","categorical","12","12","coding category 12","FALSE","Cross-wave coding conflict: 12 differs for F (ident @ a (network)), 3B/I (child (not name) from network)",
"048","Z","chstat","categorical","13","13","coding category 13","FALSE","Cross-wave coding conflict: 13 differs for F (ident @ f (network)), 3B (child added in interview), I (child added in kk interview)",
"048","Z","chstat","categorical","14","14","coding category 14","FALSE","Cross-wave coding conflict: 14 differs for F ((old)ident @ f (network)), 3B (from network, added after interview), I (from network, added after nw interview)",
"048","Z","chstat","categorical","15","15","coding category 15","FALSE","Cross-wave coding conflict: 15 differs for F ((new)ident @ f (network)), 3B (from rcf, added after interview), I (sys/rcf, added after nw/kk interview)",
"048","Z","chstat","categorical","16","16","coding category 16","FALSE","Cross-wave coding conflict: 16 differs for F ((old)ident @ f (rcf)), I (from network, in household, not asked in kk)",
"048","Z","chtrav","numeric","-7","-7","coding category -7","TRUE","Cross-wave coding conflict: -7 differs for 3B (not asked (child in network, not in top10)), I (child added in or after interview)",
"048","Z","chtrav","numeric","-5","-5","coding category -5","TRUE","Cross-wave coding conflict: -5 differs for E (see echstat), 2B/3B/I (rcf/sys addition), F (see fchstat)",
"048","Z","chtrav","numeric","-4","-4","coding category -4","TRUE","Cross-wave coding conflict: -4 differs for E/F (deceased), I (not asked: never contact or died)",
"048","Z","chtype","categorical","-5","-5","coding category -5","TRUE","Cross-wave coding conflict: -5 differs for E (see echstat), 2B (rcf/sys addition)",
"048","Z","gcage","numeric","-5","-5","coding category -5","TRUE","Cross-wave coding conflict: -5 differs for E (see echstat), 2B/3B/I (rcf/sys addition)",
"048","Z","gcage","numeric","-4","-4","coding category -4","TRUE","Cross-wave coding conflict: -4 differs for E (parent deceased), 2B (not asked: age<16), 3B (not asked: too young), I (not asked: never contact or died)",
"048","Z","gcage","numeric","-3","-3","coding category -3","TRUE","Cross-wave coding conflict: -3 differs for E (contact broken), 2B (no answer children), 3B/I (don't know about grandchildren)",
"048","Z","gcage","numeric","-2","-2","coding category -2","TRUE","Cross-wave coding conflict: -2 differs for E/2B (no children), 3B/I (no children from this child)",
"048","Z","gcage","numeric","-1","-1","coding category -1","TRUE","Cross-wave coding conflict: -1 differs for E/3B/I (no answer), 2B (no answer age)",
"048","Z","nwmem","identifier","-2","-2","coding category -2","TRUE","Cross-wave coding conflict: -2 differs for 2B (not identified;sys/rcf addition), 3B/I (not identified;interview/sys/rcf addition)",
"048","Z","nwmem","identifier","-1","-1","coding category -1","TRUE","Cross-wave coding conflict: -1 differs for 2B/3B/I (not identified), F (not identified in network)",
"070","Z","socp01","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
"070","Z","socp02","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/J (mentioned)",
"070","Z","socp03","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/J (mentioned)",
"070","Z","socp04","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
"070","Z","socp05","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
"070","Z","socp06","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
"070","Z","socp07","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/J (mentioned)",
"070","Z","socp08","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
"070","Z","socp09","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
"070","Z","socp10","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
"070","Z","socp11","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
"070","Z","socp12","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
"070","Z","socp13","binary","1","1","coding category 1","FALSE","Cross-wave coding conflict: 1 differs for B (no), C/D/E/2B/F/G/H/3B/I/MB/J (mentioned)",
